seed,sample,cluster,PC1,PC2
76,2,0,1.554985972511745,-10.244988094940863
127,4,0,5.728704381016694,0.5303062306006938
101,3,0,5.624000044637495,1.761279972409146
195,2,0,4.995289009731176,0.7724447172164991
219,1,0,2.1394457748239155,-5.650754674621973
37,0,0,4.802513916043594,2.715773165005314
25,2,0,5.253794541199109,1.6831386053002177
106,0,0,1.728318505579955,-6.466186363255981
74,4,0,6.547637664018638,3.755255537462449
165,2,0,5.651112243085696,3.679564834071068
240,4,0,5.215858584026941,-0.6509114737444596
37,1,0,2.1480145707335967,-7.171176924131212
59,3,0,5.535171773880876,1.5189077795173715
72,4,0,4.672512173708229,3.3138935839084906
221,1,0,4.833636719773176,3.644671585221554
92,4,0,2.1351770026513126,-10.261812546322474
179,4,0,5.72358115325648,1.631107067118767
123,3,1,-38.6875122440309,-0.4194438879837637
111,3,0,5.733470052888728,1.9953514515477502
19,1,0,5.721830086687158,3.787506630107099
91,2,0,5.660443302074915,3.540277273268615
215,0,0,6.060270827656452,3.7884339268237786
9,1,0,6.223564041033338,1.170414779407343
90,4,0,5.983573179025122,3.2258895640396634
72,3,0,5.199535082746094,3.3543769699209816
229,3,0,6.2062599634334275,3.620573472297229
187,4,0,5.652288144340868,1.535698531632781
249,0,0,4.761078865284697,0.012219683233188288
120,3,0,4.967916506064517,2.8521914697901156
93,2,0,5.407623172897684,3.7806661760872595
118,1,0,2.0287229264323883,-9.089113663156171
193,1,0,6.105785834669336,4.213790773626567
81,3,0,2.772180383537548,-8.381905931280622
157,3,0,5.7838149745082035,1.9956011726222878
205,2,0,5.98876539006228,3.3974032524189948
118,0,0,5.672042882081359,3.696773937260701
170,4,0,5.8135298882872615,1.5997663668326725
5,4,0,5.78000490307692,0.8541828314976022
42,1,0,5.692596685290667,3.3927250934867943
140,1,0,5.715510362643641,3.5621069318773295
181,3,0,5.828628579398745,-1.0052335169759794
9,2,0,5.329002683511158,1.202568006130792
66,4,0,5.428517468391906,1.9146798611712585
15,0,0,5.7684872684604604,3.524649016645667
