seed,sample,cluster,PC1,PC2
188,4,0,-34.799107314975856,-0.15243042857058736
236,2,0,-35.40333130039074,0.1435321138797638
79,3,0,-35.62525617504015,0.28329154322373395
77,1,0,-34.706802922302856,0.774048827399456
161,4,0,-35.307823171788684,0.3968709657113695
12,2,0,-34.02290147862506,0.3682105474528987
51,0,0,-34.037006373638825,0.500539060154842
77,2,0,-34.46223727660302,-0.6116546785770626
243,0,0,-34.64914485515942,0.5068157492253645
62,3,0,-34.620351191516555,-0.30981156449726616
202,0,0,-33.484205750284886,-0.3247384112270606
113,2,0,-34.67520321039111,-0.15210818872093598
158,1,0,-34.60819546136015,0.9608675911677784
202,1,0,-34.04877697963926,-0.0004098284984072931
164,2,0,-34.110457368220914,-0.24106222788622964
81,4,0,-34.28854717196802,-0.24968897447443264
81,1,0,-34.44028819864713,-0.42960160877632764
121,4,0,-34.49396331757739,-0.07673692743337823
87,4,0,-35.95905399344089,0.41890028903147347
35,3,0,-35.02649253309178,0.37128618389974455
24,3,1,29.68234872954888,3.3425986914622157
124,1,0,-35.36416760560819,0.02464661688485795
70,4,0,-34.537321638759416,0.06847971223055704
196,1,0,-34.48804932066525,0.40405708983872674
95,1,0,-34.30184981465031,0.37126577099956926
51,4,0,-33.83714642319558,-0.2069469925491536
125,3,0,-33.29656957642465,-0.4366904833746732
54,2,0,-34.245164648060964,-0.28736160364372276
110,3,0,-34.921607922819106,0.2849047516075019
220,0,0,-35.02339317114143,-0.40205630220818017
221,3,0,-35.03360704989664,1.0781484874287495
105,2,1,29.425325021729435,2.912624896417107
94,2,0,-35.86514920137941,0.46112157163011547
130,1,0,-35.24276909984265,-0.12930841562304493
134,2,0,-35.09152193344884,0.09563796347646028
144,0,0,-34.94550918299477,0.35635511693950456
1,3,0,-34.90794661825283,-0.3185142254080588
2,3,0,-35.48404462956047,0.3484603174560229
69,2,0,-34.11390396044117,0.4514224018043827
220,4,0,-34.73523370842476,0.7678279737513248
71,2,0,-35.014317415828344,0.45664035874931863
243,1,0,-35.362492957449476,0.3304300318206066
235,2,0,-33.85940830816475,-0.2612959459863915
127,0,0,-34.596886187604014,0.5908472324188719
208,2,0,-35.35162465661812,0.10005552354595525
156,2,0,-35.714149303250835,0.3286771877101785
158,3,0,-33.780635108137844,-0.16468079042922357
90,2,0,-35.11467804059512,-0.22031613944991768
205,0,0,-33.46989463587269,-0.4497317169076192
209,0,0,-35.20989730999699,0.7761235352989723
239,2,0,-34.4195302139776,0.007372189300804611
110,1,0,-33.52626290235317,-0.7693353353500093
172,3,0,-34.86574022333259,0.4974206128208877
35,1,0,-34.47705166900983,-0.012286084776668475
195,1,0,-35.01556618507278,-0.024825236702349145
148,3,0,-35.39607374482258,0.5920785652903645
126,1,0,-34.189332976811706,0.3735655561288013
