seed,sample,cluster,PC1,PC2
217,0,0,5.705949245678247,-4.81962031793894
226,3,0,5.788988557203056,-4.003540188601271
52,1,0,6.595752925492391,-4.752115155457304
198,3,0,6.734608792793861,-4.173718463590715
41,3,0,5.327905492339592,-3.893831181953513
24,3,0,6.3312203413902655,-4.8637919549795985
236,1,0,5.333371291745223,-4.691749151179959
177,2,0,6.386215643475841,-4.523262835810364
231,0,0,5.897962623646928,-4.320747662027947
41,4,0,6.444625039551455,-4.224154325501936
177,3,0,6.523107296355426,-4.538599015856544
68,0,0,5.989478700229258,-5.343666311742855
231,1,0,6.922567555871318,-3.779376685745576
211,2,0,5.742559196561484,-5.038313582083758
203,2,0,6.798011951063309,-4.127414478579393
203,0,0,6.279800076986485,-4.8175693779466995
172,3,0,5.801778638252201,-4.2923616316503255
15,4,0,5.452464761329182,-4.8700932271264135
17,2,0,5.484694262938754,-4.943303657176814
203,4,0,6.230682076369612,-4.970311720246659
198,1,0,5.258098958893099,-4.992902362649023
10,0,0,5.918742014650761,-4.324415769709107
31,2,0,5.315094129818507,-4.15171114204589
45,4,0,6.172374206553825,-4.9416698953116915
113,2,0,6.322745003462535,-4.566221091332377
177,0,0,6.456890172584494,-4.85339491508656
144,0,0,5.139561142269234,-4.416957274662076
245,4,0,5.383877102568203,-3.9877633784946167
217,1,0,5.615612254420264,-5.093787679395889
37,2,0,7.608711377252253,-3.2433625920946136
211,0,0,6.05260541093252,-5.0591797390950415
246,2,0,6.0049638233147995,-4.5604914975450965
17,4,0,5.936414371479643,-5.550919422309977
111,3,0,6.9177333098308695,-4.005877091408352
15,3,0,6.782748785210967,-4.293438186672978
144,2,0,6.15317257332764,-5.3018609639638
250,2,0,6.4729805135439396,-4.049246000151395
41,0,0,6.290308311769079,-4.453117385059407
193,1,0,6.380018583829824,-4.409952788092
35,2,0,5.81795559915522,-4.362477737064607
145,4,0,6.373863795865086,-4.580601787518831
24,4,0,5.7417835395663195,-5.140680034153941
25,0,0,4.94945591846855,-4.7820690457584165
219,1,0,5.239339821585502,-5.062641375982274
35,0,0,6.610466536408882,-3.8894931362836536
94,2,0,6.0489271298407665,-4.729882061379561
245,0,0,5.607716707282939,-5.170873645474927
13,1,0,6.310491218421566,-4.810441411628002
125,4,0,5.558016924858826,-5.447337838390347
84,2,0,5.021216636002322,-5.608264397883282
219,3,0,5.907582432878803,-4.251197918223387
124,2,0,4.411190189478204,-5.512074241209946
233,2,0,6.2889361360946365,-5.090295956611751
39,4,0,4.791883820717571,-4.429605317026532
211,4,0,5.185447769037532,-5.086885525125868
217,3,0,6.139163648174264,-4.887167150954941
203,1,0,5.783316352822198,-5.314694343137514
52,0,0,5.6852554319628466,-4.873094254336136
231,4,0,5.90131417748685,-4.47436551685348
227,3,0,5.453779042864168,-4.317474507189072
211,3,0,6.006185186417196,-4.646273409725294
143,1,0,6.046217453263891,-5.105005501405757
189,0,0,5.466648905146286,-5.206570107806005
52,4,1,-5.241703194421911,6.088714203236138
233,3,0,5.6681158374070435,-5.131212642670328
207,1,0,5.679237896246185,-4.616667178250657
160,4,0,5.639695515576664,-4.9518446593203445
60,2,0,6.034311271087029,-5.086560220360982
